term_str,x,y,term_rank,n,p,i,n_chars,max_pos_group,max_pos,n_pos_group,n_pos,stop,porter_stem,df,idf,dfidf
pull,-32.341793,6.118493,771,81,0.00010320772146656899,13.242161469788195,4,VB,VB,3,5,0,pull,77,9.603698591117704,739.4847915160632
ive,-13.876178,-22.93549,772,80,0.00010193355206574714,13.260083377785458,3,NN,NNP,1,2,0,ive,75,9.641666441316724,723.1249830987543
standing,13.07426,5.594375,773,80,0.00010193355206574714,13.260083377785458,8,VB,VBG,2,2,0,stand,77,9.603698591117704,739.4847915160632
entire,15.656091,-13.391203,774,80,0.00010193355206574714,13.260083377785458,6,JJ,JJ,2,2,0,entir,78,9.585082912950357,747.6364672101279
worked,-11.051548,-16.010998,775,80,0.00010193355206574714,13.260083377785458,6,VB,VBD,1,2,0,work,78,9.585082912950357,747.6364672101279
nine,13.6990595,-25.12513,776,80,0.00010193355206574714,13.260083377785458,4,CD,CD,2,3,0,nine,74,9.661031766183656,714.9163506975906
busy,-6.6853194,2.9291942,777,80,0.00010193355206574714,13.260083377785458,4,JJ,JJ,2,2,0,busi,76,9.62255761836902,731.3143789960455
fall,-30.956137,4.8667474,778,79,0.0001006593826649253,13.278230724495717,4,VB,VB,2,4,0,fall,78,9.585082912950357,747.6364672101279
calls,8.733135,4.4856725,779,79,0.0001006593826649253,13.278230724495717,5,NN,NNS,2,3,0,call,74,9.661031766183656,714.9163506975906
feels,-11.421721,-7.7601585,780,79,0.0001006593826649253,13.278230724495717,5,VB,VBZ,2,4,0,feel,78,9.585082912950357,747.6364672101279
trust,-25.959568,-3.3275082,781,79,0.0001006593826649253,13.278230724495717,5,VB,VB,2,5,0,trust,73,9.680660572932588,706.6882218240789
past,15.358199,-12.468877,782,79,0.0001006593826649253,13.278230724495717,4,JJ,JJ,5,5,0,past,78,9.585082912950357,747.6364672101279
ring,15.107681,-0.78861135,783,79,0.0001006593826649253,13.278230724495717,4,NN,NN,2,4,0,ring,68,9.783022290562267,665.2455157582341
speak,-28.78729,-1.8896412,784,79,0.0001006593826649253,13.278230724495717,5,VB,VB,3,4,0,speak,76,9.62255761836902,731.3143789960455
huge,0.95430475,-4.8574104,785,79,0.0001006593826649253,13.278230724495717,4,JJ,JJ,2,3,0,huge,75,9.641666441316724,723.1249830987543
ahh,4.43588,21.91704,786,79,0.0001006593826649253,13.278230724495717,3,NN,NN,4,5,0,ahh,73,9.680660572932588,706.6882218240789
ass,24.472147,-3.2094128,787,78,9.938521326410346e-05,13.296609253810573,3,NN,NN,2,4,0,ass,66,9.826091012454151,648.522006821974
except,7.1552467,-2.7238448,788,78,9.938521326410346e-05,13.296609253810573,6,IN,IN,2,2,0,except,78,9.585082912950357,747.6364672101279
follow,-29.502974,1.5262554,789,78,9.938521326410346e-05,13.296609253810573,6,VB,VB,4,5,0,follow,77,9.603698591117704,739.4847915160632
window,22.538351,10.397385,790,78,9.938521326410346e-05,13.296609253810573,6,NN,NN,3,3,0,window,76,9.62255761836902,731.3143789960455
boom,12.976923,19.098518,791,78,9.938521326410346e-05,13.296609253810573,4,NN,NN,3,4,0,boom,53,10.142564677249407,537.5559278942186
mistake,0.96222645,-9.80309,792,78,9.938521326410346e-05,13.296609253810573,7,NN,NN,3,3,0,mistak,74,9.661031766183656,714.9163506975906
sent,-17.109585,-15.430647,793,78,9.938521326410346e-05,13.296609253810573,4,VB,VBD,3,6,0,sent,75,9.641666441316724,723.1249830987543
santa,-0.31429917,-1.0318828,794,78,9.938521326410346e-05,13.296609253810573,5,NN,NNP,3,4,0,santa,70,9.741202114867638,681.8841480407347
clears,15.654823,20.362404,795,78,9.938521326410346e-05,13.296609253810573,6,NN,NNS,2,3,0,clear,74,9.661031766183656,714.9163506975906
cece,8.419491,19.651142,796,78,9.938521326410346e-05,13.296609253810573,4,NN,NNP,2,3,0,cece,72,9.700560130370294,698.4403293866611
seeing,8.920338,15.662399,797,77,9.811104386328163e-05,13.31522493197792,6,VB,VBG,3,3,0,see,76,9.62255761836902,731.3143789960455
bought,-15.526061,-15.692538,798,77,9.811104386328163e-05,13.31522493197792,6,VB,VBD,1,2,0,bought,75,9.641666441316724,723.1249830987543
step,15.075231,3.7643633,799,77,9.811104386328163e-05,13.31522493197792,4,NN,NN,2,5,0,step,72,9.700560130370294,698.4403293866611
fat,-0.447223,-4.347361,800,77,9.811104386328163e-05,13.31522493197792,3,JJ,JJ,4,6,0,fat,64,9.870485131812606,631.7110484360068
unless,-16.137964,-2.426713,801,77,9.811104386328163e-05,13.31522493197792,6,IN,IN,3,3,0,unless,76,9.62255761836902,731.3143789960455
instead,22.675652,-15.007649,802,77,9.811104386328163e-05,13.31522493197792,7,RB,RB,1,1,0,instead,75,9.641666441316724,723.1249830987543
feet,23.562603,-1.9659386,803,77,9.811104386328163e-05,13.31522493197792,4,NN,NNS,1,1,0,feet,74,9.661031766183656,714.9163506975906
bus,16.408197,2.7350965,804,77,9.811104386328163e-05,13.31522493197792,3,NN,NN,2,4,0,bu,68,9.783022290562267,665.2455157582341
pants,23.030539,-2.7441428,805,77,9.811104386328163e-05,13.31522493197792,5,NN,NNS,1,2,0,pant,73,9.680660572932588,706.6882218240789
fake,10.335232,-2.0034838,806,77,9.811104386328163e-05,13.31522493197792,4,JJ,JJ,3,5,0,fake,75,9.641666441316724,723.1249830987543
agree,-22.264397,-4.004458,807,76,9.683687446245978e-05,13.334083959229234,5,VB,VBP,2,4,0,agre,74,9.661031766183656,714.9163506975906
kitchen,19.311823,1.8716248,808,76,9.683687446245978e-05,13.334083959229234,7,NN,NN,3,5,0,kitchen,75,9.641666441316724,723.1249830987543
possible,-7.592049,-3.181652,809,76,9.683687446245978e-05,13.334083959229234,8,JJ,JJ,2,2,0,possibl,75,9.641666441316724,723.1249830987543
none,22.752583,-15.179726,810,76,9.683687446245978e-05,13.334083959229234,4,NN,NN,4,4,0,none,74,9.661031766183656,714.9163506975906
rules,8.755202,-16.18306,811,76,9.683687446245978e-05,13.334083959229234,5,NN,NNS,1,1,0,rule,66,9.826091012454151,648.522006821974
normal,1.370673,-3.3653266,812,76,9.683687446245978e-05,13.334083959229234,6,JJ,JJ,3,3,0,normal,72,9.700560130370294,698.4403293866611
sleep,-26.472694,1.6377503,813,76,9.683687446245978e-05,13.334083959229234,5,VB,VB,3,5,0,sleep,72,9.700560130370294,698.4403293866611
power,10.652034,-15.832983,814,75,9.556270506163794e-05,13.35319278217694,5,NN,NN,3,4,0,power,73,9.680660572932588,706.6882218240789
shows,19.577244,16.004065,815,75,9.556270506163794e-05,13.35319278217694,5,VB,VBZ,2,2,0,show,74,9.661031766183656,714.9163506975906
sits,22.217613,11.522394,816,75,9.556270506163794e-05,13.35319278217694,4,VB,VBZ,2,4,0,sit,74,9.661031766183656,714.9163506975906
boat,7.410319,-8.281702,817,75,9.556270506163794e-05,13.35319278217694,4,NN,NN,3,4,0,boat,69,9.761960675034437,673.5752865773762
forgot,-19.786491,-10.767705,818,75,9.556270506163794e-05,13.35319278217694,6,VB,VBD,2,6,0,forgot,73,9.680660572932588,706.6882218240789
yours,-7.278923,-1.3519322,819,74,9.428853566081611e-05,13.37255810704387,5,NN,NNS,4,6,1,your,71,9.720738012307924,690.1723988738627
moving,-0.3416427,6.580409,820,74,9.428853566081611e-05,13.37255810704387,6,VB,VBG,3,3,0,move,70,9.741202114867638,681.8841480407347
tried,-20.94793,-13.235144,821,74,9.428853566081611e-05,13.37255810704387,5,VB,VBD,1,3,0,tri,71,9.720738012307924,690.1723988738627
note,12.261842,-2.6645494,822,74,9.428853566081611e-05,13.37255810704387,4,NN,NN,2,4,0,note,69,9.761960675034437,673.5752865773762
worth,-8.506675,-1.470847,823,74,9.428853566081611e-05,13.37255810704387,5,JJ,JJ,4,4,0,worth,71,9.720738012307924,690.1723988738627
talked,-18.871273,-13.46362,824,74,9.428853566081611e-05,13.37255810704387,6,VB,VBD,1,2,0,talk,72,9.700560130370294,698.4403293866611
pete,7.0235567,18.419027,825,74,9.428853566081611e-05,13.37255810704387,4,NN,NNP,2,3,0,pete,64,9.870485131812606,631.7110484360068
beat,-28.787594,3.3313334,826,74,9.428853566081611e-05,13.37255810704387,4,VB,VB,4,8,0,beat,70,9.741202114867638,681.8841480407347
packer,9.002536,19.511944,827,74,9.428853566081611e-05,13.37255810704387,6,NN,NNP,1,2,0,packer,61,9.939747794249719,606.3246154492329
hang,-33.020298,6.167303,828,73,9.301436625999427e-05,13.392186913792802,4,VB,VB,3,6,0,hang,71,9.720738012307924,690.1723988738627
thousand,12.829008,-25.759018,829,73,9.301436625999427e-05,13.392186913792802,8,CD,CD,4,5,0,thousand,68,9.783022290562267,665.2455157582341
yup,1.4197023,20.99185,830,73,9.301436625999427e-05,13.392186913792802,3,NN,NN,4,6,0,yup,72,9.700560130370294,698.4403293866611
dream,17.73269,-10.69857,831,73,9.301436625999427e-05,13.392186913792802,5,NN,NN,2,4,0,dream,65,9.848117318784151,640.1276257209698
lives,11.413161,-16.21152,832,73,9.301436625999427e-05,13.392186913792802,5,NN,NNS,2,2,0,live,69,9.761960675034437,673.5752865773762
theres,-1.5949945,-10.235297,833,73,9.301436625999427e-05,13.392186913792802,6,NN,NNP,6,10,0,there,71,9.720738012307924,690.1723988738627
human,9.96134,-12.70566,834,73,9.301436625999427e-05,13.392186913792802,5,JJ,JJ,2,3,0,human,71,9.720738012307924,690.1723988738627
grabs,20.664425,16.056374,835,72,9.174019685917242e-05,13.412086471230507,5,NN,NN,2,7,0,grab,72,9.700560130370294,698.4403293866611
hits,20.354263,15.291976,836,72,9.174019685917242e-05,13.412086471230507,4,VB,VBZ,2,3,0,hit,68,9.783022290562267,665.2455157582341
conversation,9.772777,-10.021365,837,72,9.174019685917242e-05,13.412086471230507,12,NN,NN,1,1,0,convers,71,9.720738012307924,690.1723988738627
learned,-13.724973,-18.63633,838,72,9.174019685917242e-05,13.412086471230507,7,VB,VBD,2,3,0,learn,67,9.804395941354834,656.8945280707738
charles,7.6941714,20.823355,839,72,9.174019685917242e-05,13.412086471230507,7,NN,NNP,1,1,0,charl,66,9.826091012454151,648.522006821974
doctor,0.22788608,-8.87849,840,72,9.174019685917242e-05,13.412086471230507,6,NN,NN,2,3,0,doctor,65,9.848117318784151,640.1276257209698
wrote,-15.699417,-14.160751,841,72,9.174019685917242e-05,13.412086471230507,5,VB,VBD,1,1,0,wrote,68,9.783022290562267,665.2455157582341
enjoy,-22.553616,1.2496212,842,72,9.174019685917242e-05,13.412086471230507,5,VB,VB,3,6,0,enjoy,69,9.761960675034437,673.5752865773762
didnt,-16.35554,-3.6335115,843,71,9.046602745835059e-05,13.432264353168138,5,VB,VBP,3,7,0,didnt,69,9.761960675034437,673.5752865773762
happening,-5.4531655,10.883545,844,71,9.046602745835059e-05,13.432264353168138,9,VB,VBG,3,3,0,happen,69,9.761960675034437,673.5752865773762
truck,14.282487,0.33574563,845,71,9.046602745835059e-05,13.432264353168138,5,NN,NN,1,2,0,truck,63,9.89320520831269,623.2719281236995
ohh,3.4214988,21.559404,846,71,9.046602745835059e-05,13.432264353168138,3,NN,NN,1,2,0,ohh,67,9.804395941354834,656.8945280707738
knocks,21.777866,15.4247675,847,71,9.046602745835059e-05,13.432264353168138,6,NN,NNS,2,3,0,knock,69,9.761960675034437,673.5752865773762
farm,12.907368,-8.121962,848,71,9.046602745835059e-05,13.432264353168138,4,NN,NN,3,4,0,farm,63,9.89320520831269,623.2719281236995
boyfriend,26.818514,-5.686281,849,71,9.046602745835059e-05,13.432264353168138,9,NN,NN,3,4,0,boyfriend,70,9.741202114867638,681.8841480407347
applause,13.96197,16.972626,850,70,8.919185805752875e-05,13.452728455727854,8,NN,NN,3,4,0,applaus,69,9.761960675034437,673.5752865773762
gun,5.9641724,-6.812504,851,70,8.919185805752875e-05,13.452728455727854,3,NN,NN,3,3,0,gun,65,9.848117318784151,640.1276257209698
information,8.346028,-15.403946,852,70,8.919185805752875e-05,13.452728455727854,11,NN,NN,1,1,0,inform,68,9.783022290562267,665.2455157582341
town,15.194796,-7.3051243,853,70,8.919185805752875e-05,13.452728455727854,4,NN,NN,1,2,0,town,66,9.826091012454151,648.522006821974
dogs,3.5763028,-2.5405936,854,70,8.919185805752875e-05,13.452728455727854,4,NN,NNS,1,2,0,dog,61,9.939747794249719,606.3246154492329
foot,23.667212,-1.8136523,855,70,8.919185805752875e-05,13.452728455727854,4,NN,NN,3,3,0,foot,69,9.761960675034437,673.5752865773762
likes,-15.177315,-12.051215,856,70,8.919185805752875e-05,13.452728455727854,5,VB,VBZ,2,3,0,like,66,9.826091012454151,648.522006821974
decision,4.438565,-11.57095,857,70,8.919185805752875e-05,13.452728455727854,8,NN,NN,1,1,0,decis,66,9.826091012454151,648.522006821974
ride,-26.893785,4.734785,858,70,8.919185805752875e-05,13.452728455727854,4,NN,NN,4,4,0,ride,63,9.89320520831269,623.2719281236995
mad,0.84395015,9.408654,859,70,8.919185805752875e-05,13.452728455727854,3,JJ,JJ,4,7,0,mad,61,9.939747794249719,606.3246154492329
truth,-12.088098,-4.7625875,860,70,8.919185805752875e-05,13.452728455727854,5,NN,NN,2,3,0,truth,64,9.870485131812606,631.7110484360068
waiting,2.7334106,5.63252,861,70,8.919185805752875e-05,13.452728455727854,7,VB,VBG,2,2,0,wait,70,9.741202114867638,681.8841480407347
bar,16.237497,-6.344857,862,70,8.919185805752875e-05,13.452728455727854,3,NN,NN,2,2,0,bar,65,9.848117318784151,640.1276257209698
clean,10.426186,4.163058,863,69,8.791768865670691e-05,13.473487015894651,5,VB,JJ,3,5,0,clean,69,9.761960675034437,673.5752865773762
felt,-13.914203,-6.699441,864,69,8.791768865670691e-05,13.473487015894651,4,VB,VBD,3,7,0,felt,66,9.826091012454151,648.522006821974
cheers,14.176562,17.385271,865,69,8.791768865670691e-05,13.473487015894651,6,NN,NNS,2,3,0,cheer,64,9.870485131812606,631.7110484360068
dance,-25.844652,0.5107021,866,69,8.791768865670691e-05,13.473487015894651,5,NN,NN,4,6,0,danc,66,9.826091012454151,648.522006821974
tough,-2.7262099,-4.760142,867,69,8.791768865670691e-05,13.473487015894651,5,JJ,JJ,2,2,0,tough,68,9.783022290562267,665.2455157582341
young,-0.6815493,-3.926038,868,69,8.791768865670691e-05,13.473487015894651,5,JJ,JJ,2,2,0,young,64,9.870485131812606,631.7110484360068
blood,10.739323,-4.65321,869,69,8.791768865670691e-05,13.473487015894651,5,NN,NN,2,3,0,blood,63,9.89320520831269,623.2719281236995
finally,-17.924189,-4.7335243,870,69,8.791768865670691e-05,13.473487015894651,7,RB,RB,1,1,0,final,69,9.761960675034437,673.5752865773762
gosh,1.8859705,27.066223,871,69,8.791768865670691e-05,13.473487015894651,4,NN,NN,3,5,0,gosh,69,9.761960675034437,673.5752865773762
club,5.7646894,-10.654705,872,68,8.664351925588507e-05,13.49454863142248,4,NN,NN,1,2,0,club,62,9.91628882142573,614.8099069283953
customer,11.570718,-13.609512,873,68,8.664351925588507e-05,13.49454863142248,8,NN,NN,2,3,0,custom,62,9.91628882142573,614.8099069283953
promise,-26.08131,-4.143584,874,68,8.664351925588507e-05,13.49454863142248,7,VB,VBP,2,3,0,promis,66,9.826091012454151,648.522006821974
parents,25.043823,-7.879704,875,68,8.664351925588507e-05,13.49454863142248,7,NN,NNS,1,2,0,parent,64,9.870485131812606,631.7110484360068
butt,26.55583,-3.509567,876,68,8.664351925588507e-05,13.49454863142248,4,NN,NN,3,5,0,butt,62,9.91628882142573,614.8099069283953
senator,7.2778006,17.239277,877,68,8.664351925588507e-05,13.49454863142248,7,NN,NN,1,2,0,senat,64,9.870485131812606,631.7110484360068
touch,-24.25816,-1.088093,878,68,8.664351925588507e-05,13.49454863142248,5,VB,VB,4,5,0,touch,66,9.826091012454151,648.522006821974
numbers,8.4374695,-16.086212,879,67,8.536934985506323e-05,13.515922282215048,7,NN,NNS,1,2,0,number,65,9.848117318784151,640.1276257209698
congratulations,3.458351,20.822866,880,67,8.536934985506323e-05,13.515922282215048,15,NN,NNS,1,2,0,congratul,67,9.804395941354834,656.8945280707738
aw,3.1902301,20.007992,881,67,8.536934985506323e-05,13.515922282215048,2,NN,NNP,2,3,0,aw,67,9.804395941354834,656.8945280707738
present,11.722004,-2.6063352,882,67,8.536934985506323e-05,13.515922282215048,7,JJ,JJ,3,6,0,present,65,9.848117318784151,640.1276257209698
class,14.176204,-7.986592,883,67,8.536934985506323e-05,13.515922282215048,5,NN,NN,1,2,0,class,59,9.987842082450765,589.2826828645951
grab,-28.998327,1.9738487,884,67,8.536934985506323e-05,13.515922282215048,4,VB,VB,2,5,0,grab,65,9.848117318784151,640.1276257209698
florida,4.8989644,3.7847846,885,67,8.536934985506323e-05,13.515922282215048,7,NN,NNP,2,2,0,florida,61,9.939747794249719,606.3246154492329
text,9.607312,9.804397,886,67,8.536934985506323e-05,13.515922282215048,4,NN,NN,4,6,0,text,64,9.870485131812606,631.7110484360068
ground,17.607899,-2.2008872,887,67,8.536934985506323e-05,13.515922282215048,6,NN,NN,2,3,0,ground,67,9.804395941354834,656.8945280707738
child,6.4516883,-6.909424,888,67,8.536934985506323e-05,13.515922282215048,5,NN,NN,2,3,0,child,64,9.870485131812606,631.7110484360068
count,-26.039669,2.1973646,889,67,8.536934985506323e-05,13.515922282215048,5,VB,VB,2,4,0,count,63,9.89320520831269,623.2719281236995
art,11.544076,-10.648433,890,66,8.40951804542414e-05,13.537617353314367,3,NN,NN,4,6,0,art,60,9.963594536204088,597.8156721722453
wonderful,-2.089364,-4.675153,891,66,8.40951804542414e-05,13.537617353314367,9,JJ,JJ,3,4,0,wonder,63,9.89320520831269,623.2719281236995
situation,3.60192,-9.810102,892,66,8.40951804542414e-05,13.537617353314367,9,NN,NN,1,1,0,situat,64,9.870485131812606,631.7110484360068
brother,25.39015,-5.627958,893,66,8.40951804542414e-05,13.537617353314367,7,NN,NN,2,3,0,brother,61,9.939747794249719,606.3246154492329
eye,22.09126,-1.256192,894,66,8.40951804542414e-05,13.537617353314367,3,NN,NN,1,2,0,eye,63,9.89320520831269,623.2719281236995
sad,-8.112836,0.7048238,895,66,8.40951804542414e-05,13.537617353314367,3,JJ,JJ,3,5,0,sad,63,9.89320520831269,623.2719281236995
begins,19.517614,15.491355,896,66,8.40951804542414e-05,13.537617353314367,6,VB,VBZ,2,2,0,begin,66,9.826091012454151,648.522006821974
cards,10.007799,-6.106388,897,65,8.282101105341956e-05,13.559643659644365,5,NN,NNS,1,1,0,card,59,9.987842082450765,589.2826828645951
excellent,0.20820688,-1.9814147,898,65,8.282101105341956e-05,13.559643659644365,9,NN,NN,2,3,0,excel,63,9.89320520831269,623.2719281236995
speaking,13.79619,-3.5076761,899,65,8.282101105341956e-05,13.559643659644365,8,VB,VBG,3,4,0,speak,63,9.89320520831269,623.2719281236995
needed,-20.520893,-12.725607,900,65,8.282101105341956e-05,13.559643659644365,6,VB,VBD,1,2,0,need,63,9.89320520831269,623.2719281236995
whoo,2.3019269,21.66924,901,65,8.282101105341956e-05,13.559643659644365,4,NN,NN,1,2,0,whoo,57,10.037595117647864,572.1429217059283
hug,6.994768,12.6990185,902,65,8.282101105341956e-05,13.559643659644365,3,VB,NN,3,5,0,hug,62,9.91628882142573,614.8099069283953
choice,0.53344697,-10.286017,903,64,8.154684165259771e-05,13.58201147267282,6,NN,NN,1,2,0,choic,63,9.89320520831269,623.2719281236995
ho,13.745028,20.47178,904,64,8.154684165259771e-05,13.58201147267282,2,NN,NN,2,3,0,ho,32,10.870485131812606,347.8555242180034
basically,-11.623232,-2.126825,905,64,8.154684165259771e-05,13.58201147267282,9,RB,RB,3,3,0,basic,64,9.870485131812606,631.7110484360068
driving,3.2090764,4.711922,906,64,8.154684165259771e-05,13.58201147267282,7,VB,VBG,2,2,0,drive,62,9.91628882142573,614.8099069283953
using,2.04845,4.0624423,907,64,8.154684165259771e-05,13.58201147267282,5,VB,VBG,1,1,0,use,64,9.870485131812606,631.7110484360068
kisses,20.058619,18.852095,908,64,8.154684165259771e-05,13.58201147267282,6,VB,VBZ,2,3,0,kiss,61,9.939747794249719,606.3246154492329
completely,-9.786703,1.9881417,909,64,8.154684165259771e-05,13.58201147267282,10,RB,RB,1,1,0,complet,64,9.870485131812606,631.7110484360068
tv,16.60004,-1.4693375,910,64,8.154684165259771e-05,13.58201147267282,2,NN,NN,2,4,0,tv,59,9.987842082450765,589.2826828645951
handle,-28.188454,-3.848922,911,64,8.154684165259771e-05,13.58201147267282,6,VB,VB,3,5,0,handl,63,9.89320520831269,623.2719281236995
father,24.738224,-6.1308627,912,64,8.154684165259771e-05,13.58201147267282,6,NN,NN,2,3,0,father,55,10.089125418287946,554.901898005837
temp,5.346886,16.64667,913,64,8.154684165259771e-05,13.58201147267282,4,NN,NN,4,5,0,temp,56,10.063130209755002,563.5352917462801
towards,20.808075,17.266365,914,64,8.154684165259771e-05,13.58201147267282,7,NN,NNS,3,6,0,toward,58,10.012504136685033,580.7252399277319
whats,13.911027,1.0788618,915,64,8.154684165259771e-05,13.58201147267282,5,NN,NNP,5,10,0,what,64,9.870485131812606,631.7110484360068
tries,9.580616,12.339489,916,63,8.027267225177587e-05,13.604731549172904,5,NN,NNS,2,2,0,tri,61,9.939747794249719,606.3246154492329
rock,4.786951,-3.6165287,917,63,8.027267225177587e-05,13.604731549172904,4,NN,NN,3,5,0,rock,58,10.012504136685033,580.7252399277319
planning,16.393003,-15.738813,918,63,8.027267225177587e-05,13.604731549172904,8,NN,NN,2,3,0,plan,61,9.939747794249719,606.3246154492329
taken,-4.653816,-17.638283,919,63,8.027267225177587e-05,13.604731549172904,5,VB,VBN,1,1,0,taken,61,9.939747794249719,606.3246154492329
future,20.904541,-4.6848316,920,63,8.027267225177587e-05,13.604731549172904,6,NN,NN,2,3,0,futur,57,10.037595117647864,572.1429217059283
missed,-19.219866,-11.09329,921,63,8.027267225177587e-05,13.604731549172904,6,VB,VBD,1,2,0,miss,59,9.987842082450765,589.2826828645951
cup,18.455317,-7.468164,922,63,8.027267225177587e-05,13.604731549172904,3,NN,NN,3,4,0,cup,58,10.012504136685033,580.7252399277319
suit,11.698253,-3.9638011,923,63,8.027267225177587e-05,13.604731549172904,4,NN,NN,2,3,0,suit,58,10.012504136685033,580.7252399277319
brain,22.207582,-5.2910185,924,63,8.027267225177587e-05,13.604731549172904,5,NN,NN,1,2,0,brain,56,10.063130209755002,563.5352917462801
clapping,5.5603642,22.182217,925,63,8.027267225177587e-05,13.604731549172904,8,VB,VBG,2,2,0,clap,63,9.89320520831269,623.2719281236995
forward,10.27993,7.81662,926,63,8.027267225177587e-05,13.604731549172904,7,RB,RB,5,7,0,forward,61,9.939747794249719,606.3246154492329
cream,12.897669,-19.892204,927,63,8.027267225177587e-05,13.604731549172904,5,NN,NN,1,2,0,cream,55,10.089125418287946,554.901898005837
strong,-4.3512254,-1.2825876,928,63,8.027267225177587e-05,13.604731549172904,6,JJ,JJ,1,1,0,strong,61,9.939747794249719,606.3246154492329
dancing,15.922279,13.861595,929,62,7.899850285095404e-05,13.627815162285945,7,VB,VBG,2,3,0,danc,60,9.963594536204088,597.8156721722453
children,3.6628442,-5.2024684,930,62,7.899850285095404e-05,13.627815162285945,8,NN,NNS,1,3,0,children,59,9.987842082450765,589.2826828645951
shirt,22.771812,-3.1564085,931,62,7.899850285095404e-05,13.627815162285945,5,NN,NN,2,5,0,shirt,56,10.063130209755002,563.5352917462801
cry,-25.364222,0.44755286,932,62,7.899850285095404e-05,13.627815162285945,3,VB,VB,2,4,0,cri,58,10.012504136685033,580.7252399277319
dressed,3.806664,-0.6714561,933,62,7.899850285095404e-05,13.627815162285945,7,VB,VBN,2,3,0,dress,60,9.963594536204088,597.8156721722453
gentlemen,14.3272295,15.003661,934,62,7.899850285095404e-05,13.627815162285945,9,NN,NNS,2,3,0,gentlemen,62,9.91628882142573,614.8099069283953
loud,8.258029,7.966525,935,62,7.899850285095404e-05,13.627815162285945,4,JJ,JJ,3,4,0,loud,59,9.987842082450765,589.2826828645951
tape,15.915324,-3.8474882,936,62,7.899850285095404e-05,13.627815162285945,4,NN,NN,2,2,0,tape,60,9.963594536204088,597.8156721722453
bitch,2.7347174,-3.7832034,937,62,7.899850285095404e-05,13.627815162285945,5,NN,NN,3,4,0,bitch,57,10.037595117647864,572.1429217059283
listening,0.29854605,5.6556005,938,62,7.899850285095404e-05,13.627815162285945,9,VB,VBG,3,3,0,listen,61,9.939747794249719,606.3246154492329
clothes,14.565235,-5.5433283,939,62,7.899850285095404e-05,13.627815162285945,7,NN,NNS,2,2,0,cloth,57,10.037595117647864,572.1429217059283
ridiculous,-8.107539,-0.17782493,940,62,7.899850285095404e-05,13.627815162285945,10,JJ,JJ,1,1,0,ridicul,61,9.939747794249719,606.3246154492329
daughter,27.367975,-5.0834446,941,62,7.899850285095404e-05,13.627815162285945,8,NN,NN,1,2,0,daughter,57,10.037595117647864,572.1429217059283
control,-24.32561,0.99229616,942,61,7.77243334501322e-05,13.651274135109933,7,NN,NN,3,6,0,control,60,9.963594536204088,597.8156721722453
america,5.91257,-1.4120715,943,61,7.77243334501322e-05,13.651274135109933,7,NN,NNP,1,1,0,america,60,9.963594536204088,597.8156721722453
problems,3.2175388,-17.909317,944,61,7.77243334501322e-05,13.651274135109933,8,NN,NNS,1,1,0,problem,56,10.063130209755002,563.5352917462801
quit,-18.756176,-4.669513,945,61,7.77243334501322e-05,13.651274135109933,4,VB,VB,4,6,0,quit,56,10.063130209755002,563.5352917462801
roll,10.689158,3.1578057,946,61,7.77243334501322e-05,13.651274135109933,4,NN,NN,2,5,0,roll,54,10.115597629649137,546.2422720010534
bottle,17.8109,-6.7589006,947,61,7.77243334501322e-05,13.651274135109933,6,NN,NN,2,3,0,bottl,59,9.987842082450765,589.2826828645951
push,-29.558393,4.1319056,948,61,7.77243334501322e-05,13.651274135109933,4,VB,VB,2,4,0,push,55,10.089125418287946,554.901898005837
dundies,9.09111,-17.238804,949,61,7.77243334501322e-05,13.651274135109933,7,NN,NNS,1,3,0,dundi,56,10.063130209755002,563.5352917462801
extra,8.181595,-13.6957245,950,61,7.77243334501322e-05,13.651274135109933,5,JJ,JJ,2,2,0,extra,60,9.963594536204088,597.8156721722453
interview,11.563718,-7.136021,951,61,7.77243334501322e-05,13.651274135109933,9,NN,NN,1,2,0,interview,60,9.963594536204088,597.8156721722453
scared,-9.523445,5.0552545,952,61,7.77243334501322e-05,13.651274135109933,6,VB,VBN,3,4,0,scare,56,10.063130209755002,563.5352917462801
shoot,7.420864,10.253495,953,61,7.77243334501322e-05,13.651274135109933,5,NN,NN,3,6,0,shoot,58,10.012504136685033,580.7252399277319
college,7.2259836,-10.023832,954,61,7.77243334501322e-05,13.651274135109933,7,NN,NN,1,2,0,colleg,58,10.012504136685033,580.7252399277319
laughter,5.1478496,20.245758,955,60,7.645016404931035e-05,13.675120877064302,8,NN,NN,2,3,0,laughter,59,9.987842082450765,589.2826828645951
spent,-6.0695124,-19.656311,956,60,7.645016404931035e-05,13.675120877064302,5,VB,VBD,2,4,0,spent,59,9.987842082450765,589.2826828645951
jump,11.513393,3.558584,957,60,7.645016404931035e-05,13.675120877064302,4,VB,NN,3,5,0,jump,50,10.22662894203788,511.331447101894
shoes,16.143375,-10.634088,958,60,7.645016404931035e-05,13.675120877064302,5,NN,NNS,1,2,0,shoe,58,10.012504136685033,580.7252399277319
cornell,6.1116095,0.89132714,959,60,7.645016404931035e-05,13.675120877064302,7,NN,NNP,1,2,0,cornel,56,10.063130209755002,563.5352917462801
imagine,-26.264639,-1.7112899,960,60,7.645016404931035e-05,13.675120877064302,7,VB,VB,3,5,0,imagin,59,9.987842082450765,589.2826828645951
